Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,intercept
0.0,-0.005089009135972134,-0.0,-0.0,-0.0,-0.07428003879263047,-0.0,0.0,-0.0,-0.0,-0.0,-0.009092793099447764,-0.012679641662576575,-0.0,-0.016767324195126485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5424700954225316
