Unique_ID,Neutro4,Thrombo4,Anemia4,Lympho4,GINONV_34,ALLERGY_34,AUDITORY_34,CARDIO_34,COAGULATION_34,CONSTITUTIONAL_34,EPIDERMAL_34,ENDOCRINE_34,INFECTION_34,METABOLIC_34,HEMORRHAGE_34,LYMPHATICS_34,MUSCLE_34,NEUROLOGICAL_34,OCULAR_34,PAIN_34,PULMONARY_34,RENAL_34,VASCULAR_34,OTHER_34,NO_DLT,DLT_PROP
SCHON0808_T,0.02,0.0,0.0,0.010255947200156308,0.06,0.006489983341301735,0.00036626955222842685,0.04029647147020473,0.013767970306178386,0.07744599125935493,0.0,0.0,0.06,0.05772302447212233,0.02,0.007913616447653982,0.023667144700602567,0.0,0.014436541132109574,0.02861591458076307,0.00576677994636271,0.011582847273748975,0.07019039790402548,0.08084649962264234,0.5345201376815679,0.4654798623184321
SHAHN1106_T,0.04,0.0,0.0,0.023,0.17,0.08962616716351085,0.0,0.28,0.0630315737919426,0.213,0.07802256207764655,0.0,0.085,0.13,0.04,0.0,0.04735404893297741,0.04,0.03251213334243316,0.14035317232525696,0.059142326915837574,0.0,0.27,0.15292151839431806,0.11731850101048484,0.8826814989895152
SYM1208_T,0.39,0.0,0.0,0.028556778849057635,0.24,0.028689057285998416,0.0,0.04050263289708509,0.037946296859234535,0.08425899579785746,0.05787819654623097,0.0,0.11,0.0,0.02586020534646492,0.0,0.03617355469204886,0.0,0.02537731728923615,0.13,0.026000000000000002,0.02389175288822004,0.1883205447047952,0.14678995845883633,0.16251943262255292,0.837480567377447
TAKIA0108_T,0.0,0.0,0.028999999999999998,0.0,0.086,0.0,0.0027040536218355922,0.06119851766224546,0.03182604303014045,0.028999999999999998,0.0,0.0,0.028999999999999998,0.086,0.0,0.0,0.0,0.028999999999999998,0.0,0.0,0.0,0.014353580337706562,0.0,0.0850763864896775,0.6070528650318379,0.39294713496816214
TEBBU0210_T1,0.005243001254431848,0.0,0.005574332784107873,0.0,0.22,0.0,0.011357767585814249,0.07883230259600857,0.0,0.18,0.08,0.0,0.14,0.06102595038885531,0.0218915817631311,0.09353838496217595,0.012519290205116978,0.02,0.0,0.057395839868692705,0.0,0.014704503603204189,0.06692722711949622,0.12572030153411196,0.27827127808441204,0.7217287219155879
TEBBU0210_T2,0.0,0.0,0.0030005736340524944,0.0,0.09,0.0,0.004197988451150582,0.0596563452647611,0.009284942235454136,0.09,0.05,0.0,0.07,0.06874026461137947,0.02401127136113959,0.04185701962703788,0.008934061145098173,0.02,0.0,0.059225745298154886,0.001551846143551465,0.00965127338366939,0.0014332853482835889,0.09708861950738112,0.4800522251736547,0.5199477748263452
THUSS0711_T1,0.28622482338412214,0.0,0.011676736823537254,0.022527349948296332,0.15,0.07249996893939623,0.0,0.05,0.011778773498290953,0.1,0.2,0.0,0.125,0.06270799995303131,0.025954450150006032,0.025,0.03602466610255935,0.05,0.026020902419003972,0.04230096075507084,0.003557789512571817,0.022257386880250418,0.075,0.13722834150381996,0.19008924014333148,0.8099107598566685
THUSS0711_T2,0.15106296648125694,0.0,0.0083774362576742,0.012974860291112179,0.098,0.016169647595608343,0.0077430385357381065,0.039,0.021359093921249905,0.059000000000000004,0.078,0.0,0.02,0.02959847927423894,0.023539174845331377,0.02,0.011201874825919542,0.02,0.005718969270658773,0.002134698300719967,0.04564533785707408,0.0006716676370266961,0.0,0.08937843367044902,0.4536255010609807,0.5463744989390193
WOOE1104_T,0.09345694394803256,0.0,0.0,0.015070223952826816,0.03,0.01285475107351565,0.0,0.0,0.02788121122945616,0.03826952160546657,0.0,0.0,0.031,0.0,0.02168921833788316,0.031188939026039697,0.009264970853327777,0.0036687857508362898,0.0,0.038279754674565014,0.018135008922924335,0.0007023334285556349,0.03757876000628743,0.08229696793654612,0.6039249145816897,0.39607508541831027
YAMAG0606_T,0.348,0.0295305845111352,0.022000000000000002,0.03027170502624133,0.22,0.011554048400406226,0.0019398896789507318,0.005971262874965341,0.08874905822577875,0.0,0.03949744018908716,0.0,0.04,0.17,0.02709579229528267,0.0,0.005671732456540988,0.022000000000000002,0.007926977409375448,0.05448817215584251,0.0,0.015060445470641004,0.06306145466191262,0.14361675455684803,0.2245151008909204,0.7754848991090796
YOSHA0606_T,0.3523310141710692,0.0,0.013785314309481078,0.02215897649275253,0.146,0.021,0.012727100075935395,0.021,0.03273677305250846,0.063,0.0,0.0,0.083,0.047313918075017315,0.027833483617550205,0.025592440716942694,0.0284151074764853,0.0,0.014051996175220974,0.021,0.021,0.0013754295370856373,0.03916983035562016,0.1321403418067105,0.2894253360153021,0.7105746639846979
ZANG0508_T,0.395,0.0,0.047,0.017857694142877724,0.023,0.011987100926867895,0.0221129515295934,0.0,0.0,0.0,0.0,0.0,0.26,0.023,0.01692769438956478,0.0,0.0,0.0,0.002404079742668927,0.0,0.020381845519428315,0.014610391785036092,0.023,0.08883179927595325,0.3256813557986577,0.6743186442013422
AJANI0798_T,0.0,0.0,0.0025326473873042024,0.0,0.0,0.03903188836184738,0.004383571719976183,0.013332363327375349,0.04024192288442903,0.3,0.03,0.0,0.067,0.04851703082748101,0.03615780730370867,0.0,0.09958618514310139,0.067,0.056885045800538006,0.3,0.11681509953882518,0.00460957311583815,0.3632493947527074,0.09454819858555212,0.1475900275664322,0.8524099724335679
AJANI0300_T,0.0,0.0,0.007659243389934345,0.0,0.07,0.0,0.0,0.0,0.054002137981932895,0.07707051198063511,0.05922641037747742,0.0,0.12223820563208326,0.27,0.03361530863165715,0.0,0.04321501567326923,0.0,0.03288308569664544,0.14,0.0,0.040666789377313106,0.139734857280004,0.14607875381113078,0.26323798170194634,0.7367620182980537
AJANI0202_T,0.15,0.0001444979424307562,0.01847913280183911,0.004534586137654858,0.22,0.03409110656137978,0.0,0.12130814304964004,0.02842173057679074,0.41,0.051541673908243074,0.0,0.04,0.07342131526093756,0.030744161051654166,0.036607342521862866,0.0504999176220438,0.0,0.00418132779904683,0.02,0.05051694752657892,0.014823883868567922,0.045065839362540605,0.13348788890990249,0.17805046363070334,0.8219495363692967
BAJET1003_T,0.289,0.026000000000000002,0.0,0.026498515174621463,0.08,0.000673668111842253,0.0037446085189785025,0.012936335242887398,0.009644975603063849,0.05,0.0,0.0,0.06872214649828512,0.08,0.026677200081849144,0.0,0.025160802397296244,0.020511232065108187,0.014033753757711705,0.0069152102995658216,0.011360439710354171,0.0,0.033210728644494536,0.08978607085381012,0.38896345910937746,0.6110365408906225
BOKEM0497_T,0.02432336206739892,0.0,0.0,0.005752949750631405,0.05,0.0,0.0009990359696785299,0.0453517254218352,0.0032422436452680947,0.08877613115825655,0.0,0.0,0.09,0.07759545462881035,0.026881352035983054,0.02152973890187123,0.022162333806804106,0.0,0.013838898708291615,0.0,0.0,0.009702460363970156,0.059406139250164164,0.0857802644701102,0.5239105545041712,0.47608944549582877
CAO0409_T,0.106,0.0,0.0,0.023915674024918954,0.106,0.025775870222806196,0.0,0.000817256550344328,0.03684251897850086,0.04774422259638904,0.0,0.0,0.043,0.0,0.020805626423784165,0.019790281121737627,0.01202135396747626,0.0,0.0,0.04405420780261876,0.040009851657015136,0.0,0.07759782580655036,0.1013843367590217,0.48079379660369564,0.5192062033963043
CELIO0209_T,0.11,0.02,0.0,0.017372977012799905,0.023,0.0018375848797662075,0.0,0.038948777829324266,0.01344446482781187,0.068,0.02,0.0,0.045,0.09,0.026720060258746372,0.003306360465125391,0.022062854119638906,0.02,0.01612756809590419,0.023780823352362868,0.007823235156328545,0.023576738288947963,0.07509249144738944,0.06547536117655914,0.47032083883969034,0.5296791611603097
CHEN0409_T,0.0,0.018000000000000002,0.018000000000000002,0.009526909348702874,0.255,0.013707308345256138,0.0013354025317803804,0.09773873145238214,0.006404951068841029,0.036000000000000004,0.021934512975581105,0.0,0.163,0.073,0.028517029921020176,0.01992881133195184,0.0316512330294392,0.127,0.018849290916778005,0.05791408216222099,0.00010420107382971139,0.0,0.05334737600174386,0.1779934254718608,0.2660878635226588,0.7339121364773412
CHO0602_T,0.0,0.0,0.009914546349900804,0.0,0.06786433043115447,0.005414235911041405,0.006569699930598794,0.012822077415759539,0.009970085056126426,0.06387865952109247,0.0,0.0,0.07576773629207323,0.013147987815140781,0.02622431778357474,0.03582377059547059,0.023744744074656748,0.0,0.009561083143533242,0.0,0.0,0.0032929578464774845,0.0,0.1027299240849967,0.6177853980254953,0.38221460197450474
CHO0705_T,0.25,0.0,0.0,0.018621928709443146,0.09,0.021936754689153355,0.01883111964311151,0.0,0.0,0.0,0.04,0.0,0.19,0.0,0.017331238593099273,0.05578179343844625,0.0,0.02,0.001958013791985367,0.007179127796062723,0.0,0.02,0.02,0.09946059418553639,0.389480878555316,0.610519121444684
CHOI0110_T,0.04,0.0,0.0,0.005091774510935883,0.217,0.0025921899951394864,7.108067084248774e-05,0.07316350741903441,0.08410437906683774,0.13,0.0,0.0,0.0,0.02,0.026158641567325454,0.027333736578437157,0.013605476854886896,0.0,0.0025477245027663636,0.03975520334714294,0.0,0.0,0.08288966099842679,0.12079546878171232,0.3895297757898068,0.6104702242101931
CHOLL0603_T,0.0,0.0,0.0,0.0016279766905358223,0.04665868460238076,0.03533554615891162,0.0,0.0,0.04,0.0,0.13,0.0,0.07,0.04,0.04,0.0,0.03991531876588787,0.043,0.04,0.0,0.0,0.0,0.12905190856815102,0.10929329190059811,0.4497308703590706,0.5502691296409294
CHUN0405_T,0.127,0.0,0.018000000000000002,0.006649692401108817,0.255,0.028769095965352598,0.01605620674781205,0.004122450433594271,0.011474307068703886,0.0,0.036000000000000004,0.0,0.091,0.036000000000000004,0.020186510940015487,0.036000000000000004,0.008883779389014447,0.018000000000000002,0.0,0.0,0.018000000000000002,0.01606502726065484,0.0,0.11156510415981984,0.3978772303134465,0.6021227696865534
COMEL0209_T,0.35,0.0,0.00903296507732272,0.027921942603214588,0.1,0.000914917988779379,0.0,0.020946964549816538,0.014034122524848019,0.0,0.022206867276129666,0.0,0.07,0.02,0.022427810685422666,0.0022029633905224916,0.010163762149734901,0.02,0.00838671447852574,0.03032470347024277,0.0024400980907786293,0.02,0.046492348647341974,0.10096580130610644,0.369281366017292,0.630718633982708
CONST0302_T,0.4,0.009139037405414153,0.067,0.027072694759359507,0.067,0.0,0.007377041311569362,0.03365173005899379,0.0,0.07387512566364107,0.0325354006477703,0.0,0.1,0.04065189321214772,0.023833385852557093,0.0010509896277986416,0.024597531767189953,0.0008032615662613984,0.018682890326132743,0.06938964416463332,0.033,0.033,0.134,0.08178841138821649,0.24112486242697675,0.7588751375730233
DELAN0304_T,0.4341914950898432,0.275,0.01133001048159815,0.07096007874311781,0.0,0.0023634089938694217,0.0,0.025565536674738196,0.01922619847339415,0.0758675046427415,0.03022725742304816,0.0,0.0,0.05,0.02608541273029468,0.0,0.019207021236090593,0.0,0.010120006111288545,0.0,0.022358375356602136,0.0,0.022373919271517106,0.060230605668775146,0.25975828812132756,0.7402417118786724
DILAU0309_T,0.15,0.0,0.0,0.018990256299411305,0.05,0.0,0.004209629979418469,0.0,0.0,0.05,0.022258673713395044,0.0,0.06846069696585669,0.028868832928380044,0.025164182474876683,0.0008601309101789745,0.02663241031284321,0.05,0.01590781895495316,0.02715885481221547,0.01068955316777477,0.010329559604264682,0.050400094035020215,0.08103766660175005,0.48832387654351633,0.5116761234564837
DOI0410_T,0.03937676069858108,0.1629308711175991,0.019,0.038,0.057,0.00025324307229996484,0.0029581763936197937,0.018561474288515636,0.017154088217711104,0.057,0.0,0.0,0.07593505617368729,0.094,0.027208797626498978,0.0,0.025735086690653237,0.019,0.01856696011903194,0.03951881852496858,0.000343071136026947,0.021833311561551105,0.09162735648678963,0.08971553364281563,0.3849326554819378,0.6150673445180622
ELRAY0310_T,0.21,0.6576796831883203,0.0,0.1618065513232099,0.11,0.019212260325549027,0.008293567457070324,0.05,0.007215983076870776,0.05,0.0,0.0,0.053,0.0,0.0,0.0,0.009306274940629296,0.08,0.0024500345792426203,0.0,0.05422607430406349,0.003690566162834086,0.03,0.0798474321121466,0.1273148942640397,0.8726851057359604
EMI1008_T,0.028999999999999998,0.0,0.015,0.007994010422733303,0.015,0.0,0.0057617667058294745,0.02412056495481156,0.010847653754672469,0.044000000000000004,0.01927677766658506,0.0,0.0,0.028323693120833666,0.0233530687595105,0.0011305144862722785,0.008910441956169971,0.0,0.0038321495714124095,0.0,0.03645000916269174,0.004744967366255792,0.01264695675306901,0.050209513507213546,0.707754170568808,0.29224582943119204
FELIC0106_T,0.22,0.0,0.0,0.01847152092780415,0.11900000000000001,0.004970804667141601,0.00606093356082033,0.017,0.02436949458302469,0.051,0.05141581931052308,0.0,0.034,0.025009698243874647,0.0220248573619291,0.019093752863905356,0.007793705690958285,0.034,0.002022657658764057,0.005956015949650145,0.0,0.006313905447252133,0.017,0.08300526206039913,0.4431570671088282,0.5568429328911718
GARCI0601_T,0.048,0.0,0.007556747596460611,0.0015225523451860984,0.0,0.0,0.007229239587574808,0.007731930634121351,0.004720215990963719,0.0,0.0,0.0,0.0,0.017870586421748387,0.02250501606834906,0.0,0.006551661368934727,0.0,0.00501826906511471,0.0,0.03757086155891984,0.004163186345664427,0.015523366070962094,0.04210997655573737,0.7932785683116635,0.20672143168833645
GIORD0206_T,0.53,0.38960988806405206,0.0,0.1302071225728008,0.09,0.04,0.01715664115735267,0.04,0.0006518134866564766,0.04,0.07,0.0,0.13,0.06073666710792302,0.02736513417608083,0.01165006649047385,0.03511762356601719,0.02,0.02234920652185494,0.09,0.07,0.015318652123853416,0.09,0.12325808809138955,0.08860229730255273,0.9113977026974472
GNADV0305_T,0.05434044696394831,0.0,0.0,0.009401799071547617,0.08,0.0,0.0,0.02259575763343051,0.02612508020076789,0.07580828199475778,0.0,0.0,0.038,0.027310081266462095,0.0,0.0,0.02299224178847684,0.01870413007861002,0.01392246559802338,0.03377199088914379,0.0,0.038,0.08417688070636298,0.08710324089692872,0.5212020887067986,0.4787979112932014
HARA1011_T,0.311,0.0,0.0,0.02612067826448545,0.133,0.004723262143275314,0.021885107489857482,0.05770150121417421,0.0,0.044000000000000004,0.16112365700391923,0.0,0.222,0.044000000000000004,0.021920353166303252,0.00494742629779946,0.007780647883826191,0.0,0.006103596700521374,0.03588294206953935,0.05153520622577337,0.0,0.023029999648256166,0.156,0.23035770043217232,0.7696422995678277
HONEC0602_T,0.0,0.0,0.0,0.0,0.21,0.0,0.002202780602708322,0.06516875239497211,0.0,0.03,0.0,0.0,0.1,0.0768028619528775,0.0,0.0,0.0,0.1,0.0,0.0,0.0005034309291174835,0.03,0.013526155502566861,0.11973326029274797,0.4499939897902583,0.5500060102097417
HWANG0308_T,0.091,0.018000000000000002,0.0,0.009014584790710215,0.036000000000000004,0.028926344893067266,0.011624721068011313,0.04596332997359895,0.0,0.036000000000000004,0.036000000000000004,0.0,0.2,0.06358650437643917,0.02439336880710463,0.03504606292322913,0.025705818840045695,0.073,0.017739090266150524,0.05374348779604449,0.016724467857010355,0.0,0.07175241851320946,0.11261620118180289,0.3479428900165814,0.6520571099834186
ICLI0497_T,0.209046087024156,0.021,0.042,0.02078682533678572,0.064,0.01982687416917215,0.0,0.0,0.031233150721860448,0.058376900016739786,0.05202610557588652,0.0,0.0,0.0,0.022929805713863285,0.014798338193184019,0.013671364519849283,0.0,0.0027354024524026384,1.8236466187704359e-06,0.02422244127611565,0.0,0.0,0.08008891456857363,0.4898091000950484,0.5101908999049516
ICLI1298_T1,0.049779010781373145,0.0,0.01641211892582603,0.0007744462291903766,0.016,0.0,0.005060296681291027,0.0,0.010959949448930681,0.0,0.030998436686894476,0.0,0.016,0.032,0.02268805227161617,0.0,0.009004652484325321,0.0,0.007445006624146054,0.024868393021952262,0.02735927974753936,0.016,0.026990261113348124,0.058749635451606524,0.6857953227145406,0.3142046772854594
ICLI1298_T2,0.023299818836774608,0.0,0.011685931129897438,0.0003378141023231921,0.015,0.0,0.0019365169064047552,0.0,0.01996324047350844,0.015,0.03882525805346676,0.0,0.015,0.03,0.02273406607282004,0.0,0.01133493331000279,0.0,0.011046463857365393,0.029083228311152343,0.01942469301442065,0.03,0.06451024814203649,0.06075705126418547,0.652052136325269,0.34794786367473096
IM0208_T,0.36700000000000005,0.017,0.0,0.022011862757336485,0.0,0.004272953631446693,0.0,0.007734769174210912,0.004116342435205407,0.05601436141596759,0.0,0.0,0.033,0.0,0.022702180583514104,0.015930691282118638,0.015263775429930824,0.05,0.003053030613175827,0.04051133478786931,0.015397555951627027,0.0,0.015059406391631766,0.06842330328607123,0.4249687196827941,0.575031280317206
IM1209_T,0.1422714202036736,0.0,0.019,0.008485166018254305,0.038,0.007154935570019928,0.0037286793882375306,0.022397844416529963,0.01829757642497689,0.057999999999999996,0.025650709772648453,0.0,0.0,0.0,0.02285560618604414,0.0028536178237181624,0.01050520997608672,0.0,0.004221308294049888,0.0,0.02133323918379591,0.0036571070500003855,0.02518688932357127,0.05546422246993353,0.6027501390788155,0.3972498609211845
IM0210_T,0.075,0.0,0.0,0.016811091597540226,0.05,0.0008468037271646967,0.002558606187843484,0.0109745325620898,0.011473700592744968,0.0,0.0,0.0,0.05,0.032559773193539567,0.0237922377393167,0.0,0.011814145315755292,0.0,0.009268977986216186,0.023732066129886098,0.007411016119400031,0.007182942641621171,0.033800343962633025,0.08264798377239832,0.6305397694218844,0.3694602305781156
IMAMU1006_T,0.35,0.03,0.06,0.02830982441994597,0.03,0.0006594555768470109,0.003548592197531767,0.0005668139214165396,0.0,0.0,0.016278972898659566,0.0,0.05896520946265019,0.0,0.02078842237624623,0.005405988137717338,0.007520757228540606,0.028338222817497455,0.00478989602048534,0.03,0.009760725963013785,0.0,0.019037736473931532,0.07012777672322437,0.4214777844672002,0.5785222155327998
IWASE0305_T,0.08819259886330727,0.0,0.0,0.014812988336142354,0.05,0.002159014893291733,0.0,0.021029410074835928,0.018862822448315976,0.07999382323931394,0.0,0.0,0.02,0.02,0.025807332865667828,0.0,0.02410806458553372,0.0,0.011056426439675433,0.023101873787818056,0.023341665464128712,0.0,0.04257369406363745,0.07938729500940571,0.5714014802477135,0.42859851975228647
IWASE0611_T,0.079,0.016,0.016,0.017824069790533234,0.0,0.0017728091309831759,0.010135240177635594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019943014883414892,0.0,0.0,0.0,0.0,0.009836825449841768,0.05025238734427816,0.0,0.00995839644194324,0.034039537466239465,0.7628224704287077,0.23717752957129234
JATOI0102_T,0.15144554462845233,0.0,0.020235658610109564,0.007577797464720118,0.043,0.024492547317072767,0.0331063387534635,0.00746167018842292,0.0,0.043,0.060064123038826606,0.0,0.37,0.04931404101721044,0.016109404741150055,0.0369395870615997,0.0014529635160478952,0.026405204029991303,0.002492269880027153,0.022000000000000002,0.065,0.0006750752049495268,0.025338746462760575,0.12765448814259556,0.28432624003680146,0.7156737599631986
JEONG0208_T,0.04,0.0,0.0,0.002842628617254559,0.04,0.0,0.0001233830708909124,0.01955008085332001,0.025553415643575404,0.07248717502500765,0.0,0.0,0.0,0.02,0.024238856573827856,0.0008936034562815678,0.02084770019593857,0.04,0.014131928348363496,0.027477698247030724,0.009695632639560518,0.04,0.10206092936908051,0.05447804949466806,0.5658946099327974,0.4341053900672026
JEUNG0106_T,0.561,0.015,0.0,0.03237017225001846,0.045,0.0,0.012349997349100885,0.0,0.0,0.015,0.0,0.0,0.11599999999999999,0.015,0.01844722768393592,0.0,0.0005126429392146511,0.015,0.0,0.003940323090707798,0.021302135242481195,0.0,0.01685344463289129,0.061616881859156064,0.2941716403190461,0.7058283596809539
JEUNG0207_T,0.106,0.043,0.0,0.016103876051448883,0.149,0.0017501495725933264,0.005094616154009433,0.05152740677639168,0.03193794839028246,0.0741184305083024,0.0,0.0,0.064,0.021,0.02391080833070707,0.01808041500118155,0.00939656663303293,0.021,0.0015656334266384011,0.021,0.001966207586993625,0.0,0.03159513151528093,0.10902629829877565,0.4336192148470331,0.566380785152967
JUNG0209_T,0.0,0.0,0.0,0.0,0.033,0.006546722168685418,0.0030382414144974777,0.022895656036114,0.00776685835911042,0.07970109161281369,0.02061275910002891,0.0,0.033,0.0,0.025309862007655285,0.0014611543777707653,0.02553711912163471,0.0,0.013833912899636099,0.022585873567710912,0.025430615140646515,0.0,0.05419212761696346,0.07158359144470082,0.6331417110010329,0.3668582889989671
KAKEJ0609_T,0.114,0.0,0.0,0.005921076985015253,0.114,0.005521312223913395,0.007316039763489674,0.021747985379159077,0.037676090630521526,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.04029896355049713,0.003435844913459194,0.04210814410547872,0.0,0.0,0.004843698877886153,0.0091627334030705,0.014225122482984048,0.07677887777088517,0.5789230830523587,0.42107691694764127
KANG0309_T,0.068,0.023,0.045,0.0034441790812156812,0.091,0.006529984199504298,6.237789222164093e-05,0.022005271203217894,0.015499681504433632,0.068,0.0,0.0,0.06969464912606071,0.023,0.026214914138442694,0.0,0.0283779438400121,0.0,0.016135904682030838,0.045,0.01045039952102577,0.012685520168502218,0.07553893737570186,0.10091222443014096,0.4607635990501012,0.5392364009498988
KANG0910_T,0.275,0.0,0.0,0.029666048906463502,0.175,0.029020577064876228,0.01736276317275809,0.10197665498282894,0.059689420284156906,0.375,0.025,0.0,0.1,0.09661538921245852,0.04226162814003458,0.0,0.10145285081026012,0.1,0.03740582920635808,0.125,0.11623197100711352,0.017997230726431945,0.1487013731929584,0.194206478702699,0.08997326022265956,0.9100267397773405
KATO0711_T,0.24600000000000002,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.02022243605323104,0.0006960218765849719,0.011709083898281528,0.018890111673649027,0.036000000000000004,0.018000000000000002,0.0,0.0,0.0,0.024063457346724788,0.00026443942506406554,0.019725925112586303,0.018000000000000002,0.014235904905962802,0.018000000000000002,0.018000000000000002,0.011717666173458874,0.06818620040021445,0.05063578095707087,0.5008718445473401,0.49912815545265987
KATZ0891_T,0.3976841007479625,0.03,0.07,0.035160989770743376,0.0,0.06520304946819241,0.06932348401341493,0.0,0.0,0.3337862895323584,0.2610943443889421,0.0,0.69,0.1307588662611617,0.01906712999508312,0.11003473226071137,0.03634556620632941,0.0,0.007597842821857684,0.1314820192970419,0.17346665564145625,0.0,0.0,0.21857431775703953,0.028333659439422235,0.9716663405605778
KIM1099_T,0.0,0.0,0.0,0.0,0.0,0.04434438447511962,0.01180870880942653,0.08201591881361,0.0,0.15212049975454583,0.09614800157001305,0.0,0.16736888502402594,0.0,0.0,0.08724747083277619,0.000841313430368737,0.0,0.0,0.0007855602045509502,0.017405443071542577,0.0,0.03291387824589723,0.0567430528720339,0.45183244649426463,0.5481675535057353
KIM1202_T,0.05,0.025,0.019,0.013239206137402986,0.05,0.02863505692941451,0.004293300643303285,0.026921846397980953,0.04039893762051016,0.06922701008743518,0.075,0.0,0.0,0.05,0.028154568398991244,0.006630192731200673,0.031588567411353796,0.0,0.017813704431592102,0.04681918540300578,0.053139150836060856,0.012940352377782183,0.05229317435039077,0.08838783694179717,0.4446773689172385,0.5553226310827615
KIM0705_T,0.032,0.0,0.0,0.007975329629146396,0.032,0.007803128106822491,0.004995372107124493,0.016138631390020974,0.0,0.032,0.032,0.0,0.065,0.02714845986645712,0.023288549505845232,0.0001395934201897167,0.013002732932176249,0.0,0.009035450841449275,0.0,0.006596470716448734,0.003994635737744501,0.02713850243079835,0.07370888700644657,0.6553971583438817,0.3446028416561183
KIM1107_T,0.0,0.0,0.039,0.0022383852298946457,0.0,0.0,0.0005039312362213411,0.011647715996554994,0.015556799952109342,0.02,0.03195597507591977,0.0,0.0,0.02434045101458398,0.022913367813680714,0.0,0.008220957251899981,0.0,0.006101403620783816,0.0,0.021137175063165668,0.006714687488173776,0.02128456228020449,0.053063451912298595,0.7490596960392876,0.25094030396071243
KIM1208_T,0.191,0.0,0.0,0.0077384873655805386,0.106,0.0,0.012259594143040873,0.0,0.0,0.0,0.0,0.0,0.149,0.01828587261772064,0.017570763542502,0.014059386568459287,0.0,0.085,0.0,0.021,0.016072188480241403,0.002923649414250884,0.013417878287996537,0.0838872784282824,0.45561628188939624,0.5443837181106037
KINDL0804_T,0.0,0.0,0.0,0.0,0.0,0.038266732822621295,0.004135260642755492,0.05633613222782192,0.0004183657959754075,0.07,0.043406059766444155,0.0,0.07,0.07,0.026180929229081204,0.07,0.019284841269205603,0.011953298470785939,0.009886977084594555,0.010041272483462899,0.010658672016526795,0.009424994601235637,0.004120377215060617,0.07532965207986407,0.5396072800912515,0.4603927199087485
KODER0707_T,0.044000000000000004,0.0,0.0,0.008064544275826601,0.11,0.0,0.005513488098574602,0.05574084587010926,0.03983294962262616,0.07484886951927533,0.018225490810647033,0.0,0.022000000000000002,0.022000000000000002,0.024411258459241754,0.005622666563569242,0.009532851662862194,0.022000000000000002,0.0011598090988514066,0.022000000000000002,0.022000000000000002,0.0010730633939083911,0.025384257629880627,0.09101414597169624,0.5252490472166967,0.47475095278330326
KOIZU0303_T,0.0,0.0,0.0,0.0,0.0,0.00020254282179388294,0.009532912333379145,0.04790563468991703,0.0,0.06503718533497127,0.031,0.0,0.025937860201929175,0.063,0.0202348817650747,0.03434595276163774,0.003111134473613421,0.009632286474332091,0.004934319995744666,0.04323419699434761,0.029920934736598077,0.031,0.08222433750583966,0.031,0.5795778965024332,0.4204221034975668
KOIZU0809_T,0.0,0.0,0.0,0.0,0.12,0.00046723460873315803,0.005869493324393863,0.04105193687908987,0.029478681625987747,0.06,0.0,0.0,0.053197711882942145,0.0,0.024223464247529188,0.0079574185978025,0.013082586120895936,0.01110525129229234,0.004475577748165391,0.03699510367488276,0.009953664462635951,0.0,0.04199935308174252,0.10173251613181825,0.5588939515267408,0.4411060484732592
KOIZU1009_T,0.0,0.0,0.02,0.015890714783871697,0.06,0.00045983273141844,0.004078483737141446,0.01873535109420195,0.029987222123364972,0.06,0.0,0.0,0.02,0.02537135020762305,0.02809875676206615,0.005887398209346823,0.0296599179904147,0.04,0.015576450241368188,0.03894895155411171,0.02609253144371037,0.0,0.043554694190034715,0.08825324833851399,0.5577155710317158,0.44228442896828424
KOIZU1109_T,0.075,0.0,0.05,0.0003030260627164853,0.025,0.0,0.011457636105189274,0.0,0.0,0.0,0.001065493830299885,0.0,0.06328280281787249,0.0,0.020251394061762552,0.0005112446246504712,0.0042938452559192555,0.025,0.001967595791370764,0.0,0.03928042875703809,0.0,0.0016287971942061524,0.05581227959702845,0.6807680631494842,0.31923193685051576
KOIZU0711_T,0.35600000000000004,0.0,0.0,0.032696511416076414,0.07,0.0,0.015400147032119824,0.030271736867101398,0.0,0.02,0.03312107906709204,0.0,0.14,0.05,0.020681646247962194,0.01871383464973079,0.0012752575018980805,0.03120871586261184,0.00044725418150929133,0.03368414283238297,0.03122894194061302,0.0,0.0,0.09453828939061121,0.337344229150507,0.662655770849493
KRUIJ0203_T,0.12,0.04341694182210308,0.0,0.022609915153852134,0.04,0.005758306279306985,0.002477252272043778,0.01752499530080648,0.02325133272980614,0.04,0.03870392940085868,0.0,0.0,0.04262452449667086,0.0235547025219354,0.0,0.009971850519801786,0.0,0.005364763241372178,0.0,0.03664991094481994,0.012106910798669823,0.015782793384642613,0.06146941423795992,0.5613931507300637,0.4386068492699363
KULKE0406_T,0.17116089106160617,0.0,0.01413703315690487,0.013579490584725566,0.19,0.035969028536793894,0.0,0.05511836240079086,0.011448860013899907,0.31,0.09,0.0,0.06,0.055773260704863194,0.0275509019093308,0.03686497897612822,0.05076070762680354,0.13,0.006662120080501459,0.04490594980231072,0.024901786203615738,0.0,0.0036733459731804197,0.12900165408684547,0.20344904618665496,0.7965509538133451
