intercept,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,cluster
-0.19209000355132874,-0.05132995648400986,0.03828490004353294,0.1591635193178348,-0.48620583777406834,0.3707496027320285,-0.009431121701208118,-0.28495981480565946,0.033945003943065225,-0.23701918425460075,0.0614856779204171,0.012646631320267814,-0.26942226920772644,-0.3811350628529815,0.06767748783558994,0.28674473308508,-0.5997253799890127,-0.30020591876129205,-0.35926064340228175,-0.30410390196453296,-0.37975994226239074,0.037108934427470694,-0.0016453833553006396,-0.14020017485393552,2
0.19654636499297046,0.07035232385886644,0.28731386380918944,0.7395677119314241,0.2837044358718844,0.7169298741998995,0.3552657059971771,0.2612152109422052,-0.3072402256286113,0.13681082494719982,-0.5021157522774001,0.27763258659738926,-0.23348976736290677,-0.4302767550607997,0.08396191844850168,0.2856644674005843,0.45305649767938383,0.8715165820916891,0.29187781658231554,0.853911644073965,-0.026116324025998734,0.15229324565310814,-0.26339623838503917,-0.012205259629601306,4
0.02191530561145038,0.05991200134484677,0.19950286456247054,-0.23676840800104865,0.03336758090345914,-0.37682257251269413,0.15246767039148043,-0.11925296540590721,0.12944673630442274,0.06312049054348792,-0.335919010235808,0.27591374269119084,-0.0866530036029431,0.04649715002926703,-0.2258769352330316,0.2874247109563593,-0.6006849976607422,-0.6537811522094001,-0.5980563219692088,-0.6521592301225682,-0.5047765918541235,0.06564862502975617,0.203844805139666,0.173536909322706,0
0.3199203647115887,0.01834785212670372,0.28579313476556584,0.1373753966301512,-0.05126694390511961,0.08752940475388729,-0.2406284783983195,0.004205162619308039,0.45568456795573875,-0.5238285759681164,-0.17861291826080333,-0.29392584397451305,0.2167577589229908,-0.3737638824666541,0.4171017350809393,-0.038385559166409365,-0.47699590613965326,-0.19015348170081925,-0.09680470608678994,-0.09145284219316686,0.26488932302006984,0.30743591353443,-0.23713667667562371,-0.16934125965277452,2
0.10129140733708782,-0.15071673942768196,0.21239378261514186,0.26351512833801843,0.8868514189682465,0.3042792864473603,0.47161114939384285,-0.4083167362817106,-0.19394730712797809,0.22661433769691391,-0.3364995510264984,0.22620646263183172,-0.4781540470513961,-0.21294242064864832,-0.7202832680697305,0.42381609725280944,0.10087828359132923,0.5562171576559184,0.7187520002602089,0.4484101147597763,-0.507323077015944,0.04145479715443306,0.27526117375954234,0.14827791266666787,4
0.08602480444425462,-0.26847310130720853,-0.35313147915049553,-0.18911368422135696,0.04249068661297217,0.1347736182493884,0.2906223172599444,-0.4922822150286235,-0.3005302430106264,0.24503606035348938,0.12138235388021482,-0.5300412989103829,-0.4912039430302142,-0.4154711117131035,-0.022685618556596298,0.12839508191811747,-0.26177981189988014,0.27580761161353096,0.11458384734042344,-0.3735393080388519,-0.3958906209201727,-0.1818215391323025,0.09626939326882505,-0.47462187384590515,2
0.1078780185404551,-0.02018611329972545,-0.34019109821266746,0.07862418549319254,-0.039470250512054834,0.6158485891279928,-0.2783638988901101,-0.13854955924008971,0.0808996527188746,0.044796809760907566,0.1618591998725869,0.05060721921848885,0.04813242493095788,-0.005653693896999083,0.030064891447134087,-0.3984235684762642,0.5082167930633771,0.16087428321988229,-0.030898735435690095,0.5061060951961011,0.27626389004317914,0.01897909700919788,-0.5155586853187965,-0.5317670201522516,3
0.2384782347320506,-0.5127813522306309,-0.08366707296375586,-0.22040912635724288,-0.049190771532065865,0.10780485391934491,0.05982439817012744,0.11557700758295483,0.08286471484143741,-0.31720298701079985,-0.5246281526463371,-0.21713796437896302,-0.15217248803283887,-0.14856082971925913,-0.03893136324687073,-0.05425431025333452,-0.06484299288067599,0.3972483182107901,0.5726246987598249,0.14804575805728612,-0.06752859518130933,0.24129716219990968,0.33664298559345807,0.20965173553777772,2
0.06605863149596453,-0.3311384194163673,-0.12404121987483749,0.20165208129190212,-0.3704177053666598,0.29836662240186024,-0.33336624968034684,0.07282120708467477,-0.5548935952516333,0.04628672202547819,-0.3502709540992211,-0.20009284992510085,0.01798488850780866,-0.1631316525166902,0.2682171200390926,0.0742263816991649,0.23482058063723094,-0.1557512888583577,0.025137600497340894,-0.06237630075902899,-0.5788923841889297,-0.19612634905618956,0.17443278475495835,0.040245634010954594,2
-0.12538964087090665,-0.058478304437998035,0.090936096061201,-0.46554161203352995,-0.37408150485188385,-0.10327429568465568,-0.20765926723625586,0.16194429682718503,0.4813882643580897,-0.07507518206776356,-0.1834235593089073,0.08184618356520025,0.09672709757104735,0.0448251604673429,0.16830569149093128,0.09221273990696337,-0.3514208133506295,-0.8025018920010785,0.01654500991978622,-0.4572621757380788,0.2758059056999469,0.40098875529938693,0.5249695064422506,-0.05571941194268033,1
