Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,intercept
-0.13781910735511843,-0.05792134742157433,-0.75026402719515,-0.6041143614664645,-0.5342306085599263,-1.631633873006468,-0.0500014164570648,-0.520920238836803,-0.5034299251936791,0.11428694384586154,-0.12356572697213139,-0.05910921199631845,-0.06579887115951742,-0.08466050947864728,-0.05743900890013126,-0.06477293027235075,-1.0811672223748143,-1.8787649059631086,-0.9693533895396694,-1.1235305389131078,0.45714777538344614,-0.4736885480476734,-0.06073301739293304,-0.05764658400618097,-1.557450711155782,2.2857388769172253
