Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,intercept
-0.1298703181977666,-0.05723887785286859,-0.7317824371043652,-0.5928894477887966,-0.6826559004043896,-1.6529840526472215,-0.05548895650678535,-0.5284426069314678,-0.5240023054256845,0.11613619712204153,-0.10224079429689478,-0.0632696560330539,-0.06718131049996612,-0.06709626153680376,-0.059385635032811565,-0.06408618957511548,-1.0574668452623759,-1.933431756192157,-1.0373645206855133,-0.9564371147864281,0.4645447884881662,-0.5507024826676579,-0.06423452688983239,-0.06090846632174297,-1.5782191846345455,2.322723942440844
