save_path,seed,cv_folds,task,parameters,best_params,valid_score,train_score,train_r2,test_score,test_r2,auc_threshold,auc_train,auc_test,outcome,outcome_label,alg,bootstrap_iteration
results/gbm/vAAAI-23_WFPexample_palatability_model.csv,1,5,continuous,"{'learning_rate': [0.01, 0.025, 0.05, 0.075, 0.1, 0.15, 0.2], 'max_depth': [2, 3, 4, 5], 'n_estimators': [20]}","{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 20}",-0.006994541311450509,0.004570455119563544,0.910193525532487,0.00595551970521792,0.8855012914122791,0.5,0.9788434153736616,0.972481397424659,palatability,palatability,gbm,0
