intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55
-0.11039901898109561,0,0,-0.04761831703234224,0.12418539685755665,0.27469935376747584,-0.2283769407525907,0.21521225070645034,-0.09727238689495238,-0.26982830699246163,0.03217243753655628,-0.14619064895450448,0.07289380429803438,0.25462906791255546,-0.18293956263840883,-0.10382183157357151,0.139818005821905,0.2151007461961853,0.1752467142052381,-0.04614303675974587,0.20601283824496344,-0.11202769569966693,-0.033951384946715665,0.2581663486599091,-0.20200550029776973,0.06716920330551927,-0.2138433272192262,-0.09778375254210776,-0.2318113551246466,0.2144728511586725,-0.02674266672328909,-0.26809435247993674,0.19501637068838762,0.12171512265175255,-0.19850542167665808,-0.2068243363572563,0.01568043657282121,0.15506513971415242,-0.19091661175878316,-0.03772479100980448,0.21387776422480398,-0.1445814665327559,-0.05230450461318866,0.2182509160911176,0.10592468912717573,-0.0465267359062355,-0.02983292907367196,-0.06823074754332006,-0.1626209210565418,-0.10575477257639934,-0.2002724408323777,0.055461546398427264,-0.20072970206707147,-0.07189822333126038,0.04397146897770493,-0.25642351727872437,0.007584538381265211,-0.03653724071293701,-0.17276589533387668
-0.2689427805665567,0,1,0.12365563951283082,0.2526020887232539,0.13943652680879765,-0.049065120903308064,0.06929020086856524,0.01519767972760261,-0.2662173029106236,-0.20417642692624613,-0.0034538478987615165,-0.16288030537245507,0.031799747045624424,-0.09416822884217177,0.2207809361164133,0.20135733359775873,0.2269488196240813,0.210706953858281,0.06552208911553056,0.2527464393153689,-0.2005998172968415,0.04549304423963545,0.17089415017162135,-0.2368198942164814,-0.27524075352742594,0.17568287562364715,0.22710153264488223,-0.1532728226409592,0.05177063523110468,0.13535799953191885,0.010723171396333457,-0.17130199417080963,0.16811521568782303,0.1288640894633932,0.21866958924905233,0.13241014173505158,0.008872890990450353,-0.12989820516557893,0.23012682434570833,-0.23243461563214513,0.254966254547141,0.27077389185885,-0.1735060651797651,-0.13872238151538388,-0.08392026560590203,-0.003074469649597611,-0.17521695498571416,0.2314027442742453,-0.06862034193096574,-0.23421622993776306,0.1956381976893512,-0.23559141499021644,0.21246908388312843,0.07066044254260127,-0.006848724981026438,-0.23412588426078448,0.21688718994538608,0.14228474946400377
0.2796541066056393,0,2,-0.2809162155373277,-0.11472754436454213,-0.12331294781920926,0.11206638165044831,0.14087945669397975,0.21696347916381764,-0.2650734693407963,-0.24712425393094362,0.06750050528672134,0.14193874425625094,0.2337192431614313,-0.20751283948899193,0.043822206015707535,0.14322870105999722,0.09150117058350689,0.10587744909677596,-0.1496417287941638,0.18344363577497363,0.22564700869666082,0.27451125469146964,-0.2628374086137128,-0.27039733562562346,0.021988198433199897,-0.19848244234532475,0.042870913939181486,-0.10450048385217957,0.27152843420323675,-0.020013329771707708,0.20604883991624795,0.13819413867283079,-0.23579209564588494,-0.1749074331011634,-0.0645175289245427,-0.19682689082597865,0.12606576190276875,0.026572474581365958,0.05922150267006083,-0.08660888787796991,-0.10349351316884155,-0.10097024064470188,0.048392749889857437,0.10752302053787868,-0.11077940719469957,-0.04575715152917123,0.13133923943211526,-0.2591805127309377,-0.19095319747991996,-0.05663336759257212,0.09750412910847198,0.21391097860635494,0.14917519336054305,-0.04207348737652502,-0.1466751442555367,-0.16606654591388167,0.06750122110833712,-0.2768585016480456
0.046041150433673114,0,3,-0.11078590913890027,0.11021806023287047,0.16257627130414487,-0.04573023881023824,-0.0846082692046123,-0.08017839599835526,-0.14265599401852427,-0.21294483529271782,0.1847761523729925,-0.2435742482385545,0.07908252582002975,0.17437669359902547,-0.17756815600119072,0.11132199999862696,-0.1292864622893959,0.039058877613404715,-0.22375676741063588,0.1990477771916812,0.02293834215471624,-0.16561868299720212,0.11751795317271597,-0.2435789630266877,-0.27949251002655995,-0.1324829345324504,0.07430201207044325,-0.18275182849996185,0.21665419544242878,-0.015689678142706536,-0.2738887482307296,-0.1179176022251221,-0.15193647672834795,0.08209592814270464,0.018993139513278006,0.036067207313996964,0.1275666092594495,-0.04027051813057723,0.14972875667461516,0.24365427067047138,-0.23680031569439475,0.2697385187486632,0.17849525622858253,-0.1532283409990872,0.15076228037812306,0.0823614932993165,-0.08969769006585945,0.25258140144183594,0.11280390698689033,0.166629467120951,0.21260372860213797,-0.12578727714058427,0.10152848693356521,0.2158097617650671,0.25279561351868474,0.17180586615165486,-0.26371697170515085,-0.09500917293489419
-0.11598451409122694,0,4,-0.1985321228019412,0.2157250862235935,-0.22289848826204506,-0.24512340197031002,-0.1292401487961701,0.22968930451635677,0.20231904743017307,-0.2559225566786271,-0.19286356550136918,-0.13468917726275892,-0.06181790356879946,-0.08730483863177273,0.1618731168460508,0.20493849288404486,-0.13897335953554563,-0.19051462137666564,0.008910734705222273,-0.2254832104976358,0.2667990315545362,-0.14175965073742527,-0.019584707215680914,-0.023394692128773955,0.25362287407865514,0.1793188435987185,-0.026493630866280413,0.06018078101836537,0.0525998036619659,-0.20445008365969064,0.1210784062107849,0.15477407949287744,-0.16125826541814306,0.14290536889576425,-0.0033063213451087876,-0.15924488708020135,-0.06957413267404446,-0.023961134025027576,0.0027247957419209152,-0.2811987435828887,-0.1939990350287478,0.07566098369243936,-0.03027903465685689,-0.0423428781750457,0.16278307493019617,0.1884159524438289,0.15557683850026305,0.035355744220352085,-0.0037993132830583393,-0.1732605633926448,-0.258646086792019,-0.06405921222370488,-0.016043413143218898,-0.02581617742849162,0.25038522418874476,0.0507516041239884,-0.14459671203206476,0.23301644596405152
0.2413636916561158,0,5,-0.2285828037197919,0.22825024200597643,-0.028895678436080863,0.035109079037391695,0.22317171540303984,0.06969229775346461,0.02176089326014662,-0.22047838821660165,-0.270711287767894,0.1712636751812264,-0.007180636419306144,0.2480097777215824,0.06287319286707925,-0.0996276269690922,0.198963337383204,-0.0184164611658132,-0.01284545513342337,0.08498511916297152,0.07672554848485867,-0.13350310625686002,0.251102968381618,-0.21753637395828881,0.22790121493273383,-0.10654296678231688,-0.0045286914534828195,-0.04848098201075213,-0.2459967519733598,-0.25911436933491827,0.057513711019828544,-0.03940282191860106,0.22635613661445433,-0.1450695848651326,-0.20670435586061425,0.14212138801142307,0.146155178338701,-0.030929683587723952,-0.0015845214826720726,0.17008667237526576,-0.26246732058556094,-0.09927201825854395,0.21096024658764478,-0.07143519765366346,0.008731500814252554,0.19354135407125742,-0.0013796814699674302,-0.07298965320670785,-0.04545693263268357,0.1661793519683481,-0.24144797983789645,0.026074811314460634,-0.1588287004366218,-0.2719604730981676,0.06008274241706173,-0.016225324783613944,0.07592762297978045,0.04298181201450641
0.0028488990002531515,0,6,-0.17639724158641606,-0.2555474538423728,0.22882081545048888,0.03201430683048791,-0.04002118210722146,-0.27280440743411694,0.02943211595207752,-0.15529109030042706,-0.24162291141600928,-0.17234434893651537,0.05898290144298439,0.04537328884923257,-0.2506774217816116,0.09538016749838908,0.015471842587082393,-0.08700443341868459,-0.19507202998249257,0.11425375388175942,0.27755081163448303,0.14068915706601723,-0.15713218177885271,-0.2654792264887643,0.16679395633427427,0.2711286473698939,-0.11795353893384074,0.17766343874346285,-0.215487579167001,0.11703916304003868,-0.028520415605654388,0.16845878810374493,0.11825738173204257,0.05673050133043199,-0.2856572626632513,0.11526394743577902,0.14083650305911283,0.1269550069990702,0.19194837678747645,0.19785757555934566,0.13726570810362723,0.17577547350890008,-0.12419445261631097,-0.08145263341519092,0.08047146737257756,-0.008220304204829356,0.014424756502861076,0.26039070225614824,0.20343450913114838,-0.11784050675924458,-0.18246800199305166,-0.025507232301980712,-0.25766472531696394,0.14749006747970783,0.2601393366469451,-0.15169150914017285,-0.12254137881638541,0.21297006241474364
-0.02580331771905171,0,7,-0.08701963603412992,-0.2750506014162306,-0.11627242322333736,-0.011996693130784943,0.2611082872174989,0.24099260882589857,0.1921888207526847,0.11983033296197432,-0.0076732650350509555,0.07836902197342864,0.02831918186677348,0.21238373550132938,-0.045034497476271605,-0.027606032117321985,0.16979721110755888,-0.1545117846097829,0.06844812101959541,0.06194901834968749,0.025889151419787728,-0.024177400058991917,-0.1308080789608316,0.14321754537506018,0.23328386652390432,-0.1313172733563282,-0.2757179779164936,-0.17693866969021896,-0.23553953814824138,-0.12124430324722879,0.15579914868203967,-0.08230501265610073,0.030280063060521126,0.13988347977341217,-0.2381575989469664,-0.1817609044203827,0.0636182122836079,-0.04138811602711059,-0.2427205642900324,-0.03381163387050287,0.02544709260077445,0.008200335574177757,0.061156882331168054,-0.24857264569046147,-0.1673620292641123,0.20130115024237205,-0.24304689419404296,-0.2481748807974364,0.015520167092845667,-0.15909075783833881,-0.08475926907475495,-0.23825027992601516,-0.10012200268694024,0.08777631727381563,-0.08659036184641489,-0.11515409581407184,-0.22331917374673513,0.051251328607053885
0.049130420890694415,0,8,-0.057878388419093936,-0.17579541472041435,-0.11938226514862404,0.23808209882176468,0.09191769764346547,0.10704069397947033,-0.2112096380264101,0.033306016968930444,0.059649228459180546,0.013863299770081893,0.23959935101425378,0.19369606985134438,0.10053616403061058,-0.06628723996608679,0.0407970924503874,0.051986368007963156,0.02473262862402401,0.16832506455620488,0.01475545653035584,-0.24817147333846834,-0.2353552358173867,-0.05924625348131412,-0.19949908470025426,0.0189112510612957,0.0454332939157051,0.11344303934271596,-0.02406446234534962,0.27103050129956185,0.04606140072793765,-0.1612260163938099,-0.10735037328775153,0.07767099348341948,-0.0020152432772346574,0.20031542035920039,-0.06153742297974688,-0.04211058114022273,0.040963263745704304,-0.14558562726613314,0.14961038949133626,-0.13934319695419303,0.10128323950973564,0.07397785908489073,-0.007589889420245186,-0.2493061123971502,0.09219389823118991,0.007427199014501087,-0.057502882153242285,-0.2715781399098545,0.19753295459720846,0.1958824312041427,-0.26985731035252325,0.1857662955898838,0.22190576893670086,0.18141457591839188,-0.24223093846911373,0.1812704334283351
-0.13419675615089524,0,9,0.019501859877213226,0.10360589817867843,-0.20927071583488346,-0.06138214045713895,0.06547592080336682,0.2776356606900468,-0.123890255403393,-0.2737996076760177,0.03869056148119012,0.23818769205384285,0.23592022566736973,0.2259447546389316,0.23523020742156475,-0.05021666976413127,0.13227302468506916,-0.10507887053992565,0.08648101206124909,-0.2614325605815742,-0.2058786821094127,0.0042948346379759195,-0.040242959444238564,0.1391435364971485,-0.19349637246205142,-0.10435205214536313,-0.10595754474347632,-0.14709659671794842,-0.05290130163307163,-0.17659121415244944,-0.27802685448398057,0.14922505832229604,0.20973713106400044,0.07797232511596874,-0.22262807269981433,-0.25980243245703116,0.0940990467484609,0.03690725329362454,0.24854552622731743,0.17771018235837455,-0.051532308868939565,0.18458013070362927,-0.15273280020439717,0.11226973317034493,-0.10165923162457076,0.17003138129974418,-0.08392248613910464,-0.26544360127951566,-0.08167300238666393,-0.0051933814717992,-0.08432324341801442,0.2937381128366366,0.08507474526607549,0.20575049924632105,-0.0378005347397747,-0.019886465327873526,0.09014682002015836,0.1871020297464479
