intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55
-0.1099903499061776,0,0,-0.04761936591832185,0.12146460328320755,0.27500986162871177,-0.20077604382506184,0.21505191608789875,-0.09680419193676702,-0.26993018893865406,0.032599627332285365,-0.1461908791666933,0.07289391908483774,0.2546766917556386,-0.1826208867191734,-0.10382199506495388,0.13988594226695003,0.2150410907377269,0.17524699016606998,-0.046019325025113765,0.20601316265535047,-0.11175415767481474,-0.0344935483830667,0.25851480384779296,-0.20219067762887064,0.06715047336786507,-0.2138436639610609,-0.0977839065206425,-0.23181172016659563,0.22018976096372558,-0.019148701208104083,-0.2680947746589153,0.19546042768316904,0.12085257829538416,-0.19850573426438053,-0.13190612625671078,0.015680461265121112,0.17066327006657964,-0.13827359869981837,-0.03721779509484105,0.20828220560584484,-0.14705597201266565,-0.05230458697809762,0.2182512597745836,0.10592485592792511,-0.036875022441065636,-0.00310709285134003,-0.06823085498560234,-0.16044484798998543,-0.11028687160070601,-0.2002727562088438,0.11893985764051336,-0.20073001815918562,-0.04353804728632628,0.11365869290057143,-0.2533754015789163,-0.0018989557940151474,-0.03835954973895438,-0.1727661673927927
-0.26881455019886397,0,1,0.1236337140598914,0.25604707911637004,0.1395245417700602,-0.04164239753526638,0.06918482819015867,0.015296783750404622,-0.2661934890793927,-0.2040115010552497,-0.0034457829378405852,-0.16289530554558515,0.03194761289193541,-0.09421731749529821,0.22078128377630823,0.20142102179685625,0.22698123767641099,0.2107072856627784,0.0656446463224298,0.25277400262688887,-0.20055587739218642,0.045412647091947145,0.17092698111628699,-0.23686035258477706,-0.2752023462079103,0.17566824174419585,0.24529369049962785,-0.15330219115061813,0.05531961732100978,0.13480017343979409,0.010723188282172261,-0.17082573750759553,0.16852420456181813,0.128864292389204,0.21925531716698216,0.136032390694821,0.013318715989736178,-0.13800811097538754,0.2301559783261291,-0.23401618428935536,0.25792982047542806,0.2658226158891747,-0.16349192241751342,-0.13880818030623143,-0.07247683097109735,-0.005726824020977751,-0.17521723090209582,0.23349391329569374,-0.06677835136359993,-0.23421659875998063,0.18163300706741847,-0.22472566460922594,0.21864082530219733,0.05816512182791212,-0.0064680997902425074,-0.23799561395942204,0.22434712357815825,0.14057432344602624
0.2797523916862499,0,2,-0.28065691848413604,-0.09146162920556287,-0.12324259888115888,0.11685424096479029,0.14107702249306572,0.2171629091784581,-0.26518348475361997,-0.24711037462862934,0.06750456390091367,0.14201776205779915,0.23367975046217124,-0.20767507177298644,0.043882487831276996,0.14331536594829067,0.09166645645756051,0.10587761582446668,-0.14961350291655878,0.18348899549588965,0.2258896580000124,0.27459578031547405,-0.2628676315886968,-0.2701610461825422,0.02216680202348123,-0.19848275489987594,0.029180379523173355,-0.10434305982945344,0.2710930880714182,-0.024814918855887505,0.21562361929833376,0.1388550880500353,-0.23261846526642085,-0.17490770853648482,-0.14165629349532113,-0.19129445011973711,0.13167663063931265,0.029322456370009426,0.05915356684240522,-0.07454680688587759,-0.09324870058393638,-0.10097039964328376,0.06825349018582313,0.10799595559853047,-0.12238000065612627,-0.06072573753980116,0.11976070870096847,-0.2565885346422494,-0.18542092434147892,-0.0566334567744398,-0.008408081244827892,0.23149962866006676,0.1561847480398773,-0.05057545155466962,-0.1467307761443316,-0.1315357005042743,0.09311619144690496,-0.2768589376214947
0.0458912612601895,0,3,-0.11076047536372524,0.10576188237228554,0.16248171514766702,-0.05429223362493049,-0.08453960245653576,-0.0803235371810738,-0.1426579428573676,-0.213125419019457,0.18475939066550906,-0.24358258508072847,0.07909704738112779,0.17423650377365224,-0.1775684356206243,0.11126106514399657,-0.1293430551417205,0.03906676691085129,-0.22387945575326101,0.19902641562779808,0.022903585486278792,-0.1654220799966325,0.11744373668549528,-0.24361044021102748,-0.2794962267548666,-0.13247302815096182,0.08023767829678197,-0.18276404620523526,0.21671932931429816,-0.019580611410083326,-0.27388917952549463,-0.11831960243148736,-0.15261772826369627,0.08279671689799742,0.015093577624024183,0.033177263451112673,0.12638697166920143,-0.018923994814337975,0.14964426142224638,0.2422187065944352,-0.2376755781311926,0.27350361933450884,0.17000510520037002,-0.15324448885496292,0.14811513224695072,0.07326706665936297,-0.08969783131488225,0.25018379967252913,0.10894913629559322,0.16726107500713372,0.21808683347226104,-0.13445747719717455,0.10365992921540261,0.23756663104661505,0.25203255232202065,0.16582667129455453,-0.26824198657220816,-0.09380441785806924
-0.11597689502962162,0,4,-0.19850616581781835,0.21619505116498333,-0.22287809859321797,-0.24394280782275704,-0.129143844299782,0.2297097320581204,0.2023075982132477,-0.2560349809468182,-0.19286386920411197,-0.13468938936102293,-0.06188995822667058,-0.08726452215865205,0.1619217758265175,0.20491878205456565,-0.13898796774551683,-0.190514921383889,0.008910748736812933,-0.2254835655709844,0.2668016312948349,-0.1417598739711765,-0.019639935121872634,-0.02342874787994735,0.25375553768409925,0.1792892658034104,-0.026493672585986918,0.06018087578580841,0.05159008299546888,-0.20295202207001153,0.13750478435453928,0.15462407161480313,-0.16149834210456937,0.14290559392619748,-0.0033063265516396594,-0.15924513784357539,-0.06950158874755784,-0.023961171757068123,0.002638221940036391,-0.28267333923416926,-0.18743139903170272,0.06262604038420949,-0.030279082338007787,-0.04234294485334501,0.15866886167930008,0.1925677136838769,0.14888796068283766,0.034754793485235067,-0.0045187875007108155,-0.17326083622981078,-0.25864649407763285,-0.06405931310010769,-0.01593445817948667,-0.025816218081941972,0.2499391383735252,0.04632922550749121,-0.13474502749081252,0.23132664993035779
0.24111675696237103,0,5,-0.22882447171903214,0.2290794499359712,-0.02910921626785869,0.02046135139320374,0.22295390739350046,0.0694220493869052,0.021791899633569214,-0.22071103843937737,-0.27069511864236695,0.17130688121879345,-0.007384192862722392,0.24813560145978178,0.06284589499097107,-0.09962547552168545,0.19889753584191924,-0.018488164411527293,-0.012845475361119676,0.08495829738852785,0.07665095912755988,-0.1335431449785896,0.25124603486561725,-0.21758320192629274,0.22783752550713218,-0.10652376222195928,-0.05944488867118935,-0.04841368096714518,-0.25015400744857996,-0.25526798228394176,0.060874273431332386,-0.039695796188874165,0.22542927758948206,-0.1503985848910609,-0.20670468136016903,0.13969560771258988,0.13987306574333508,-0.03106249393514848,-0.0013841648644469728,0.1677712796717262,-0.2658923631652961,-0.093847920942358,0.17562876390806775,-0.07132565450764797,-0.0003207728608092704,0.20135861025028629,0.0062037095955978375,-0.0720961350308593,-0.04999551742665469,0.15894979341551246,-0.24144836005588388,0.016370835987677645,-0.173509288646189,-0.27206047259819216,0.06137742600358446,-0.023172331943994682,0.06918160543389017,0.04431565732425505
0.0028457641689474487,0,6,-0.1765093636972284,-0.26190379676046455,0.22886167513449737,0.03097572443672992,-0.0400131025203407,-0.272971600336945,0.029536916590006068,-0.15506851993622173,-0.2416232919046467,-0.172331146546423,0.05885646224439702,0.04488753932235233,-0.2506778165345414,0.09552040748685225,0.015250494378342321,-0.08700457042606966,-0.19499931683457775,0.11424170458054347,0.2775512486970378,0.14076239894085152,-0.15699233942418742,-0.26547497696425665,0.1669384501849643,0.2710975772278831,-0.11795372467454275,0.17768392919240322,-0.21892270002321304,0.10763204488712652,-0.02852046051734368,0.16950972683867555,0.11450289568811331,0.05673059066574061,-0.21088913866523734,0.1141634992471724,0.14083672483822413,0.19183667513569436,0.1921237912985705,0.198056259394011,0.14207363095862188,0.16066726572597242,-0.12419464818645892,-0.08142581411059552,0.07409804264201761,-0.03224254077808242,0.014424779218045594,0.26459380615728334,0.1929590839483124,-0.11784069232731179,-0.11822512330038171,-0.0299097912514569,-0.25766513106908595,0.18713176509030982,0.2615406442399271,-0.1512950034739214,-0.11533001174010128,0.2082191739852281
-0.025967507628278867,0,7,-0.08704404661413882,-0.28123076277146114,-0.11639276115384575,-0.02410711961753987,0.2610429242886899,0.24083497643631696,0.19218151668216815,0.11991569913730582,-0.007673277118341513,0.07836914538235557,0.028367544582015788,0.2121308355420065,-0.045074488561596224,-0.02760607558909144,0.16979747848816798,-0.15451202792172464,0.06844822880372871,0.06194911590211824,0.025889192187400933,-0.024177438130882262,-0.13075720574903862,0.14321777090085142,0.23320448260028995,-0.13129851944181942,-0.27571841209349557,-0.17693894831729345,-0.23469146449404538,-0.12655309413652588,0.15646415359146634,-0.08230514226412625,0.030280110743187195,0.13988370005114045,-0.23815797397852223,-0.18176119064532664,0.06361831246578616,-0.04138818120129899,-0.242631557903325,-0.03381168711246251,0.02086594099343335,0.012855336094590997,0.06115697863553701,-0.2485730371224623,-0.16399153407831613,0.18439304772797552,-0.2332670084864221,-0.2481752716053787,0.015520191532697975,-0.15909100836263682,-0.08475940254919312,-0.23825065510143317,-0.10012216035198164,0.08777645549646294,-0.08623294379385553,-0.11515427715001185,-0.23019131293063472,0.05080340701702359
0.048788034493784896,0,8,-0.05797135469521037,-0.18851861561432975,-0.11963582457744262,0.21765658957570858,0.09195643404425909,0.10676060032038019,-0.21125100288587997,0.033002407454613275,0.05964310375167931,0.013863321600625344,0.23940591374648812,0.1936537672813071,0.1005264463807883,-0.06636590444015948,0.040817508766780704,0.051986449871898266,0.024582895117373698,0.16825986695629716,0.014580242314425272,-0.24804933940580134,-0.23538267376273955,-0.05914579313460594,-0.19957152684619328,0.018911280841154402,0.031016104851951706,0.11344321798150617,-0.029187019908437594,0.2696077785310725,0.046211684205221454,-0.16181128747334422,-0.10679251894765704,0.0776711157902333,-0.008511036142013505,0.19212812358151227,-0.07509288274495278,-0.03205316279487257,0.040947168852811994,-0.14213754978876794,0.14542508155645867,-0.1393434163809837,0.07853797739563882,0.07397797557960017,-0.02518677936812003,-0.2530388049094554,0.09460933850200859,0.0049834399586411735,-0.056907006560798314,-0.2715785675681929,0.2231983069550951,0.17019682171050277,-0.29307345846960536,0.20527413480890003,0.22152939649403927,0.19050780871290107,-0.24768563661501175,0.18127071887352758
-0.1339261040444221,0,9,0.020080699914636457,0.09756040381136999,-0.2089781754396331,-0.03914231227042835,0.0657779633397007,0.27811905534227865,-0.12407726065361337,-0.2740747131307789,0.0386906224077312,0.2383182224889771,0.2362260911078029,0.22642428913462265,0.2352305778429319,-0.0503285624537524,0.13261867757252885,-0.10498506629549645,0.08634253978499834,-0.2613896398811376,-0.20661894180307208,0.00425296673525041,-0.04024378596601301,0.13921491697577892,-0.1935144428411996,-0.10427641826856877,-0.10595771159747823,-0.14684130808131138,-0.04832093206133214,-0.1687602329658553,-0.2780272922985624,0.1481030714987036,0.21513478148185922,0.08195794085667528,-0.3073073834699942,-0.25590292675259046,0.06244502209381101,-0.029802776595218683,0.24854439131533207,0.18126640214881415,-0.05241444975740161,0.20819333495253842,-0.15273304070976826,0.11301251858573604,-0.07902901422461717,0.19490020168455358,-0.08392261829316516,-0.26768846290564247,-0.0682701488517131,0.008286562984617704,-0.1540502516980614,0.30933823468382793,0.02377117703728063,0.1584699876913335,-0.03780669947022636,-0.008740039840798953,0.09018166361628009,0.19661262595795995
