intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99
-0.09107469614003555,0,10,-0.015125660945508067,-0.10473879932219313,-0.2252151769409473,0.24042823325421891,-0.20683489599974791,0.1624148017219065,0.0033945318708727174,-0.20114642274855354,-0.2643125421398452,0.00010733862668058669,0.05485999340984337,-0.07760610532634868,0.0015420989777631758,-0.07107332441052351,0.020390487407395904,-0.11120104898694376,0.3247895923621234,-0.03641952947865132,0.2704374683066176,0.0022041401388631756,0.0870834325611323,0.2534868928783675,0.0949589487968439,0.019797224372623528,0.06254895393968023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.18861554872464523,0,11,0.07914058069576474,-0.11231760934617714,0.13353121383255398,0.17442973128204464,0.016513023686934757,0.02474137648837284,0.22154703454661684,-0.13836648414717495,-0.19838075684556167,-0.20927684924904355,-0.08033040798210644,-0.17535897577050416,-0.09418474016995665,-0.17681384292547775,0.01913872165994503,0.08245949091510811,0.18557721369347865,-0.1462054403376078,0.2558023865882241,-0.06902062021734741,0.06319446095768211,-0.15891496675894615,0.07215691532573638,0.1765430033813338,0.15413895342422296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2323802484407914,0,12,-0.11942148407819385,0.18072168021545712,-0.16402051252489244,-0.08200171161543145,0.05999843409276371,-0.26072885448761307,0.11788175254924185,-0.009455952589266662,0.2233791217411087,0.13717053626088943,0.1871220306825035,0.08973619872390282,-0.17882705249598765,0.0025779551105682237,0.11141268513416377,0.19164434907521968,-0.2088964574878084,0.0754382957943411,-0.19386939433676373,-0.19627106944110945,0.04703527411407578,-0.00048480991640634664,-0.010762806855494847,0.02125766091885928,-0.08748532503391988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0264011901633559,0,13,0.19712535900732384,0.08414581794066078,-0.24652267184895044,-0.3080177533244418,-0.004554399051336909,-0.11526550456377127,-0.0016523437131565977,0.08332239711913847,-0.0845187576615119,0.25322255368862506,0.06623882027419693,0.011466698602148176,-0.007249401029233418,-0.1048609591182288,0.16226288117213392,-0.18835744958525322,-0.3313248857673438,-0.1448189811817998,-0.20086174167197837,-0.026780761763887963,-0.08653669649035163,-0.15561939456394316,0.11382126264052268,-0.17004196252898715,0.012593775665261224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.15650544690733928,0,14,-0.22683181689382634,-0.18693244617069313,-0.20449747873863106,-0.2058346606856606,0.10676424579772886,0.09639516226239635,-0.18462959397546883,0.12212294516020408,0.10669209136034029,0.12708016924884455,-0.22830701927519115,-0.0834296052048908,-0.12974362523718488,-0.08208003115431488,-0.1480940365015588,0.16384118105767614,0.211845316607221,-0.02587090831365825,0.18798690215361724,0.08806233103131635,-0.22630477253443296,0.12511909091166007,0.17479778165609652,-0.1650365899662883,-0.11869429824567453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07185839637727123,0,15,0.012527302611386395,0.09164354017070415,0.002418091807718259,0.05845386013740979,0.0491320495542794,0.05295754624594975,0.17998978503392787,0.014357127782183503,-0.1743347177972213,-0.052330734050039525,-0.18713774222264276,0.04731445425318569,0.04513648615885958,0.2577180813392296,0.1867536823797746,-0.048838275480594925,-0.05257670822784305,0.28474296471718075,0.17416273044303268,-0.16186362031208382,-0.16335421833922464,0.038013680798003956,0.015163582592386038,-0.10546319900672951,-0.15624260968173043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1458456609394217,0,16,-0.0064189794323570365,0.11106738579962033,-0.2399934996670716,0.023582652015070756,0.02957860091975188,-0.07675395611684065,-0.17169686890425104,0.21039492384398176,-0.048660292919478106,0.15650040613162222,-0.12788579107962797,-0.2120000905283341,-0.005584895487576857,0.026657266953423856,0.193221047522278,-0.14347463025242257,-0.2751011991216603,-0.12513338120726072,-0.18707055301689451,-0.23303472635988876,-0.03406210027087501,0.04130419629483205,0.031209202663639135,0.16011808838620536,0.114577787998408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.21084376973607225,0,17,0.012842120631128263,0.18145368425371688,0.2438420964615142,0.013648383458391861,0.1065732307819424,-0.12297774745347469,-0.17380933159195044,-0.020170263458204364,-0.11965743340964313,0.10081389595701452,-0.03814509198629033,-0.06801792286097703,0.19193333989727382,0.059820517304876725,0.19605095828255606,-0.07531636474937747,0.1223706544664824,0.23441139317221868,0.14784024165580306,0.13779764296936214,0.022764699159257697,-0.06295641146699563,-0.16927171109474506,-0.17156743683873932,-0.1511920678962274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10238622701757848,0,18,-0.12867752506231292,0.10210406235854615,0.09109106372909447,-0.14257484541439863,0.02966562323611523,-0.03112357641694228,-0.029758122301346786,0.058550460714960596,0.04522146822829228,0.03518286216447934,-0.22834007433062395,0.11390757542893681,0.17598580245075737,0.15682222091202855,-0.1718440137524907,0.17964458774164843,-0.09784771294128672,-0.08788154964000945,-0.1691341110056628,-0.2063469592328559,0.20085506737890776,-0.014080803117221277,-0.04192091786038263,0.014008376590481573,-0.06150721486072641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1337670396333877,0,19,-0.1260117354183468,-0.19834675685078043,-0.15726598080733345,0.1814902258630461,0.03349173897559295,0.1427916694015392,-0.07260557058148195,-0.0719349609027436,0.1599528494140643,0.06088871745151361,0.05550503425285397,-0.18063089410878905,-0.24134043292772325,-0.01521550218580925,-0.16273122862240078,0.15942675138504186,-0.052852878408432516,-0.05625044280973263,-0.02381659781196231,-0.05134589501490688,-0.11414901752934349,0.11807082828311434,-0.006333426645975696,0.05169497053747572,0.0761338450220683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1648345865534665,0,20,0.10319580650622333,-0.10565968966466936,-0.1465417940213898,0.04103230645688656,-0.17243069459648103,0.021474076868892026,-0.12712222611523072,0.06915959234749339,0.12996176915123914,-0.0983666423274432,0.045008446490689455,-0.11144989758688682,-0.038197305752181616,0.14849748362352735,-0.22999588079005034,-0.11384366690301297,-0.018177481384374212,0.023470552526812984,-0.2332128855978064,-0.008560417609359876,0.2548649772841764,-0.08135128015159643,0.18947385371932562,-0.027762664447865987,-0.20097612978966925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05569878028419156,0,21,0.18030857908138362,-0.21758763251817728,-0.1280005845477567,0.10266873620195721,-0.2609866933199409,-0.07217909005757418,0.10109105587935614,0.17731856656102787,-0.049773183947466694,-0.052878349470707624,-0.053812395791132374,-0.30621761960482524,-0.0852769853274854,0.16685287327790607,-0.11924249501630045,0.19398122555497177,0.026986745891236598,-0.27912364405523354,-0.055615473515919465,0.06796804613415232,0.0841339956308211,-0.15083107874706694,-0.17797124193371552,-0.039285865341962455,-0.18921860437979374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23108937177000385,0,22,-0.05461490948674843,-0.15320255043867334,-0.16351700943601705,-0.07021635651111262,-0.2641891758410914,0.10242062008007569,-0.17307489333812795,0.1028424888514735,0.17385076351638204,-0.09176790927794236,-0.0019328155797858884,0.21162707501750672,0.044869361446033,0.14473413189275441,-0.19666767359161025,0.1365124989914439,-0.027714257527722625,0.0016525685724821416,0.022995692890870223,-0.11460249776801366,0.17092819679155027,0.04446797995594432,0.11062296830696397,0.11356653546239207,-0.07446212394269644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09546023091311251,0,23,0.11861710302746245,-0.09392037147912494,0.01906566495859188,-0.21228794170658985,-0.2813297302873102,0.1261796133324012,0.049180270697264925,0.12815092567784445,-0.10176485054588698,0.14744831055019383,0.11372275739148659,0.0035176464822174744,0.12970453293526116,-0.23928631144829998,-0.08232730310949234,-0.08200445898601988,0.026022361689592242,0.015831706722134513,-0.29879118532306975,-0.18294614568228867,0.26051987373192714,0.05818739935111262,0.06265769231812204,-0.03882583694869829,-0.05847667871097674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1582701196080001,0,24,0.19247024075193062,0.15950124346173264,-0.08776827906165804,-0.08652490015643258,-0.13214324848979545,-0.045872445199891865,0.08401162450236889,0.09201787881020106,0.02412605085741703,0.058965749467251236,-0.010827850269352676,-0.18824624722723896,0.014765975488023178,-0.09086534819481144,0.02495744958995471,-0.02166315104447418,-0.25758748890034416,-0.18701609409600284,-0.15459578563703877,-0.13840455308454952,0.03231250524427578,-0.14395643978148806,0.04810476877822365,-0.03398915750074359,-0.05997867726555843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1580632944212894,0,25,0.18114818891094828,0.00273976244195499,0.2388172038454153,0.13319368394602615,-0.06636555875706318,-0.14402727636394524,-0.19874161852978436,-0.0009425213905297853,-0.11516879227491413,-0.046834019375975054,-0.20008804508290956,0.198313779020912,-0.10901756100812306,-0.2516846081524043,0.2094327463562129,0.07347256036132167,0.3128564644572976,-0.05440001329571561,-0.042636594603149176,-0.08868142126460643,-0.01090773945088951,0.02215078440705283,-0.12970483113657996,-0.08437944879970544,0.15192196798276622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1477795256731836,0,26,-0.19036691213362686,0.1165302390184084,0.0018833363283319326,-0.21647675848179168,-0.38781800027329605,-0.19788065330575189,0.09702308606674055,0.09582182395120452,-0.07851373619855512,0.17184276367618023,0.29292441421225335,-0.011234258961644344,-0.19736955313183413,0.1534563934520864,0.028559551148052677,-0.0026703683010430895,-0.2339767049909821,0.020871238706650457,-0.11071886327503247,0.07567761826239139,0.08348524896963243,0.1445979582497708,-0.11072751876099494,-0.027695678223608924,-0.20237547509842935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07436956248430895,0,27,-0.15359485602199108,0.14999059306783946,0.14797444494532289,-0.05872952471976129,-0.03798013119182533,-0.19924253817930285,0.07564946117697392,-0.1787519525965984,-0.24690826466796414,0.04985577193370564,0.07456140182102464,-0.08935632541504616,0.18677752627740862,-0.06405126767473283,-0.13553024321343127,-0.24078096781334685,0.022726325369850888,-0.254586737264377,-0.15003363528702657,-0.16722977858133634,0.043516413490689645,0.13236084602834083,-0.17301583870708237,-0.0838187574327355,-0.05857917227853225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
