save_path,seed,cv_folds,parameters,best_params,valid_score,train_score,train_r2,test_score,test_r2,auc_train,auc_test,outcome,alg
../results/mlp/WFP_v1_palatability_model.csv,0,5,"{'hidden_layer_sizes': [(10,), (20,), (50,), (100,)]}","{'hidden_layer_sizes': (100,)}",-0.008848856572092358,0.00662006491336421,0.8693197282188969,0.008808112285341544,0.8336471534154075,,,palatability,mlp
../results/linear/WFP_v1_palatability_model.csv,0,5,"{'alpha': [0.1, 1, 10, 100, 1000], 'l1_ratio': array([0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9])}","{'alpha': 0.1, 'l1_ratio': 0.1}",-0.04611053447448647,0.04594577270596855,0.09302912539606578,0.04789932179368778,0.0953579754981071,,,palatability,linear
../results/cart/WFP_v1_palatability_model.csv,0,5,"{'max_depth': [3, 4, 5, 6, 7, 8, 9, 10], 'min_samples_leaf': [0.02, 0.04, 0.06], 'max_features': [0.4, 0.6, 0.8, 1.0]}","{'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 0.02}",-0.01484397670160013,0.012910130027604053,0.7451536619632149,0.014165998389890903,0.7324563901401573,,,palatability,cart
../results/rf/WFP_v1_palatability_model.csv,0,5,"{'n_estimators': [10, 25], 'max_features': ['auto'], 'max_depth': [2, 3, 4]}","{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 25}",-0.016944164595548088,0.015876625838562,0.68659494933928,0.01642396596404141,0.6898116870201995,,,palatability,rf
../results/svm/WFP_v1_palatability_model.csv,0,5,"{'C': [0.1, 1, 10, 100]}",{'C': 100},-0.01911791079441391,0.018821145084184965,0.628470054747098,0.019597277458192414,0.6298795037043556,,,palatability,svm
../results/gbm/WFP_v1_palatability_model.csv,0,5,"{'learning_rate': [0.01, 0.025, 0.05, 0.075, 0.1, 0.15, 0.2], 'max_depth': [2, 3, 4, 5], 'n_estimators': [20]}","{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 20}",-0.006802492211288802,0.004854656947454709,0.9041689322386107,0.006521760166578735,0.8768279361903809,,,palatability,gbm
