intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99
0.08530691633718891,0,0,0.10028331570148688,0.08079086917015829,-0.025614521771180464,0.3106420068667874,0.048204898568688447,0.02072187853651024,-0.029451049210418245,-0.0013765024221117131,-0.274998128081626,0.06697614943419254,0.11283147214883563,-0.03978617992105408,-0.07437473097423708,0.054073457672553005,-0.20888837618821526,-0.07013707763082608,0.15507289182601464,0.1646339304477341,0.10792294548163918,0.3475564439103269,0.06771600439831105,-0.06771194555858606,-0.22738418794091264,0.07424946448586028,0.29382770323471047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.024700183410819605,0,1,0.11424953792038442,-0.2150466582505221,-0.02946426719872707,0.038360079651420576,0.16061454925791208,-0.09562839514234088,-0.16114857707566055,-0.07437605719846506,0.03251726127795857,0.024189041509795343,-0.21668135821060533,0.16632654132782348,0.16706905750698153,-0.21135112130222936,-0.021485022296307003,0.1165871043785411,-0.09925145859331132,0.03398651434177046,-0.07877362083941972,0.0315573508703989,0.08011339939881358,-0.012142211567247492,0.11225352519415197,0.10805431337255667,0.08368332543998193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2257760314265667,0,2,-0.042746418479892,0.08906130369608338,-0.12129152080243574,-0.20567102826298278,-0.32252169188900354,-0.10864635031489947,0.007795394990750634,-0.17685790298640133,-0.07737405425847921,-0.013327325854049844,-0.04493727884075963,-0.20092944012057798,0.1643136137279598,0.02148622464036821,-0.175741258904231,-0.15202151030223482,-0.03895148689054149,0.09566420919601504,0.15774602751586478,0.01883236747169244,0.12258053534250318,-0.08755594026031144,0.03477453738913617,0.04449283643688161,-0.3015607039427167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20198389491077734,0,3,0.03571168001396782,0.20097763388816417,-0.2820782001508046,-0.28602515339327256,0.09010803081521045,0.03156488838145207,-0.2024208913726323,-0.18914661311789044,-0.09504496304744649,-0.04920269849785328,0.04456137904789992,0.12274316505444184,0.13887472227540776,0.15150201878709374,0.011649913266010508,-0.0035498427284390913,0.057595477947856286,-0.2681591311821719,-0.249521018703674,-0.12932903591865,0.034012953132506026,-0.025235282348085458,0.06256495984594049,-0.011363205847597821,-0.04728460831355429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12369676443000009,0,4,-0.031036037493393124,-0.06099017159861147,-0.05915775453626606,0.04447961245863371,0.26162673734377256,0.07490251665456504,-0.02244596396727901,-0.02645165141679174,0.15398455509978262,0.08848595631041462,-0.14076200762934413,0.2297498206434733,0.08697530801615293,0.1372913067301281,0.19883921841872748,0.20452825284516035,0.4247249225696913,0.011828673525368394,-0.036048821403575564,0.11380431222633017,-0.029670684956343046,0.2775136249619543,0.06295899785816968,-0.12816941748796315,0.14040557311128096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0011317382675434101,0,5,0.07803789501513439,0.034623012223010105,-0.28499709651604543,-0.19070796064694456,-0.10277299005318688,0.15142519910040897,-0.08858382872516142,-0.14598607384038134,0.07347484942190691,0.28639988540479966,0.12123594469279442,0.10358396470601768,0.004627231753780757,0.22481850210981588,0.19123466083114662,0.05209541991457055,-0.2855101360968037,-0.08473561646794742,-0.19395210687035444,-0.02055763215169075,0.01980028724743125,0.04965375464185727,-0.010425671504052417,-0.002824391729576216,0.15560552712212497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05148749409331531,0,6,-0.02409459169190529,0.08118063981358328,0.21203652497558315,-0.04406588612467471,-0.10525400539625553,0.07721213631447521,-0.2836033556023879,-0.07222614370051485,0.08225325378839407,-0.06453526909863477,0.017129133508332964,-0.06223863400362083,0.009321841673447451,0.08816901942563012,-0.3973345874263559,0.12789391831769972,-0.05799094416985359,0.004060673498279787,-0.019696730141682883,0.01951909403948841,0.1332358418397476,0.09846350816929877,-0.08443865392181038,0.14130023272982112,-0.24074908206990572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0715461928676965,0,7,0.14642801762558863,-0.018777123425078212,-0.06133049049019666,-0.2674711449079878,-0.07953260193274753,-0.2756588818147143,-0.17175820106399808,-0.16198111991439407,-0.049939837597103576,-0.06052430959698644,-0.3578638562072431,-0.16403687264108366,0.11765941814568542,-0.2643052538509743,-0.10988367211337773,-0.030039767078868854,-0.14681320968043293,-0.21033586423757003,-0.08852124484227902,0.08553739714086837,-0.13333239141882566,0.240840332056119,-0.011847618050743022,-0.03069326269988344,-0.02605166642416517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4423937879107797,0,8,0.1812056779122799,-0.21768777416383778,-0.26992991748833256,0.05250320199705864,-0.025337914788194946,-0.18729053868761084,-0.23698446534835987,-0.5043255483473982,-0.10997257381704997,-0.4705170594652225,-0.19971656332479942,0.12186685697096529,0.14328640501121973,0.49604872428383506,0.19548943019085138,0.17960801965408227,-0.05024926632739672,0.04838407120815756,-0.08156393677882401,0.023204392956281027,-0.48348560468972607,-0.09194608473545639,0.11271741637021922,0.18149672424139654,-0.07572225782582366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004942057868530667,0,9,-0.1745819794127055,0.19571064768994248,0.3024413559758944,0.006684565151330407,-0.15027882056756175,0.09465281652240616,-0.04759097559471112,0.4958603956234754,0.3693681756850354,-0.2691938383572684,0.2398692305794456,0.03590505188623246,0.12977826293061354,-0.12387549887731861,0.016089467785682623,0.023789618871784993,0.25830096005678804,0.28980845874477673,0.3871666071256751,0.2405397986557781,-0.1431397027559852,-0.01475554836739327,0.03333475277503243,0.034951421738572006,-0.1956062668086836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
