intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99
0.13938934643582437,0,0,-0.025084702951596673,-0.0726694764567976,0.3182764119608198,0.15666077068404594,0.39383542773208474,-0.114574265775111,0.016132480079697788,-0.21599909248258845,0.23143411362861577,-0.17158354777272877,-0.11813731579451352,-0.16853912075107338,0.12393537198989875,-0.030641369993774207,-0.017657400499603904,-0.059683791982028035,-0.17236265716779656,-0.04657702508086935,0.191717599094364,-0.2436365249103461,-0.028002029918415956,-0.02272727128891688,0.08078501593883985,-0.1317652091373565,0.27475707925306586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0824426153808619,0,1,0.23169823104650603,-0.004867435653986261,0.07791183388780008,0.04363197441985321,0.1465408531454972,0.02842258891348017,0.23303499003752612,-0.17138906428393813,-0.1446265979329171,0.07299055408736725,0.20672383925269167,0.09339786484679137,0.05207226342656106,-0.20529888633627694,-0.09741236431151341,0.0744710100374955,0.0737049094135516,0.15064914639148078,-0.13687459374273145,0.02300223973395437,0.058395272415356025,0.0018837951521761672,-0.0061649063459167965,-0.01401398333325295,0.004783067933371667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07028633345292427,0,2,-0.40528513749747497,0.15266830303796466,0.12252301515305773,0.2659096957038563,-0.21822684210870513,-0.012416928190543786,-0.3951645869515324,0.15618713791180827,0.16438741591108563,-0.3343437933973282,0.07580842200797264,-0.2778390546644557,0.15439139574389474,0.011105684953829145,0.09035359099381032,0.09403286918652917,0.2038632994494917,0.114284732472096,0.1722810224764655,0.22805200762262862,-0.08947752081325663,0.1439747806214435,0.07059914675166482,0.10638913014088629,-0.19450534816760426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.052978797040584766,0,3,0.1099250987490571,-0.2147345038248352,0.14953896353795845,-0.18113536283169254,0.17020167378252377,0.12219163299218251,0.5294724039236647,0.06700910621626893,0.12841303844930918,0.14756312087885282,0.6587183058328631,-0.006395880757724137,-0.015915813438805982,0.5653700543238894,-0.08230723897347808,-0.005663514083486712,-0.3808539576629569,0.012473458583543847,-0.1226695045174272,0.0006659753238521687,-0.15750758255545538,0.18416053149877087,-0.3816289883112982,-0.021119116146640467,0.20766191629714986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16778494365102142,0,4,-0.13794441090598286,0.17066337162839804,-0.17409927234382425,-0.23924672487143078,-0.17329875127391128,-0.12127556916227457,-0.046575671058867806,-0.12990729142216012,-0.1259716821488784,0.12302738777756685,0.09957070560725863,0.20129102595932627,-0.10187898404420877,-0.08659093562548793,0.06995759728875146,-0.16399608031043722,-0.1761286282817427,-0.3505140342480308,-0.06453083185081863,-0.15364605835268513,0.014348040985653995,-0.11949264654036294,0.22292968986347414,0.038862935530074895,-0.08781990249855681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12269290861156067,0,5,-0.13202956055334616,0.0589056819001692,-0.09078488492503071,-0.2535151347132656,-0.06376208292506987,-0.07613389134524011,0.24613909418885624,-0.12263196008057704,0.03718062127802338,0.02255638218337025,-0.0713690341325385,-0.004425495788032397,-0.04481755560024536,-0.06775515941576957,0.21774025397447505,-0.004535985042563863,0.05663770652783956,0.08044785779670284,-0.1590986900719732,-0.002104702220045508,0.09072676652579524,-0.25862828993253767,-0.16874751998625323,-0.029887366040185583,-0.11041828505651373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05810122826053317,0,6,-0.10666745265722691,-0.12835106802360735,0.0006430451113861819,-0.13680435898549814,-0.13659691712532163,0.02076854221812603,0.1424417892121995,0.11008587948685898,-0.1106086613747379,0.3128331774120094,-0.09586116747641166,0.1506889053322605,-0.051008197633985355,0.11574889874073012,0.11252382838131646,-0.06906162766731398,-0.18436172913907964,-0.07382138959424746,-0.32711497565984315,-0.07577574256545862,0.29950021873877736,0.09164206992177626,0.1933390352767427,0.2213400363845212,0.15586732225795855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2513419190309487,0,7,0.011741427153662162,0.16290678197528502,0.08195263694395463,-0.04110744988014976,0.01187224945669053,0.02539872619555113,0.015113383773141177,0.0028412259517625505,-0.10948165153387032,-0.357948130834439,-0.038990678656815235,-0.048008831821385364,0.20632307946594064,-0.13300143395688493,-0.0833129926100524,0.10471749893687991,0.45095928134488417,-0.07983218317524568,0.2547721743362051,0.21551830591540277,-0.31416184167986927,0.23482584936231943,-0.08732371610054376,0.12442695299148605,0.3508030888945495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.058551509399894314,0,8,-0.08175524994271126,0.08395257349881446,0.15227471981188653,0.09092134724336592,-0.3830521992273929,0.044415244851154445,-0.08381575862389172,-0.21539914877968555,-0.09135094785047355,0.08024165040959706,-0.0982765954158403,0.16927696866841224,-0.36198319828695735,-0.03748462883006274,-0.4819058605132449,-0.009346260762533708,-0.22742893766117395,-0.04463500559680011,-0.5175473101742177,-0.2772374183862788,0.07951152161671275,-0.021794499794564715,-0.04637091954711834,-0.188009317776647,-0.1567808501889222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.32841850931816163,0,9,-0.0269907646762071,0.1757223874206995,0.19857159694737614,-0.1248145480891151,-0.05858077653483658,-0.011016700792913545,0.06794740972064268,0.06463769986000618,0.019565775691797054,-0.36788317467784337,0.0173964350101279,0.12576866133292633,0.200555002235214,-0.048458601024804836,-0.15447335615678842,0.11268374818449456,-0.17929466921484172,0.03984188681718328,0.06554303873717597,-0.03709162789634521,-0.23336217702394094,-0.22669443327440927,0.11781141573822604,0.10833240110851701,-0.1466389027944077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.14985939732991105,0,10,-0.018816677284981438,-0.04500347808915911,-0.2171986711509403,0.19475770789415053,-0.105587791510686,0.12650176087727802,-0.06004930660089246,-0.05780425157151418,-0.3051114654164897,-0.05845390828075631,-0.02310600732547727,-0.10763383495927716,-0.01000790758942105,-0.16566114981720673,0.007915457948019169,-0.08052350329325325,0.2940868637515459,-0.011323976527059255,0.057670351446753976,0.01857412564671335,0.028234618953412415,0.38788104964290476,0.0900310316949932,0.014387270319639864,0.10407519043636963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
