save_path,seed,cv_folds,task,parameters,best_params,valid_score,train_score,train_r2,test_score,test_r2,auc_threshold,auc_train,auc_test,outcome,outcome_label,alg,bootstrap_iteration
results/cart/vAAAI-23_CHEMOexample_Neutro4_model.csv,1,5,continuous,"{'max_depth': [3, 4, 5, 6, 7, 8, 9, 10], 'min_samples_leaf': [0.02, 0.04, 0.06], 'max_features': [0.4, 0.6, 0.8, 1.0]}","{'max_depth': 3, 'max_features': 0.6, 'min_samples_leaf': 0.06}",-0.025202873269999704,0.0200432326421685,0.3021467451768366,0.019041832379617617,-0.27527754538206173,0.15,0.7107798855766336,0.6829268292682926,Neutro4,Neutro4,cart,0
